id,web_url,pub_date,document_type,headline,snippet,word_count,president,headline_length,snippet_length,set,coder_A,coder_B,sentiment_A,sentiment_B,agreement,sentiment_agreement
1996,https://www.nytimes.com/video/us/politics/100000008084948/house-passes-social-safety-net-climate-bill.html,2021-11-19,multimedia,House Democrats Celebrate Passage of Biden’s Social Safety Net Package,"The House narrowly passed the $2 trillion spending bill, 220 to 213, which aims to tackle climate change, health care and the nation’s social safety net over the next decade. The bill faces a difficult road ahead in the Senate.",0,Joe Biden,70,227.0,10,A. L.,G. P.,positive,positive,1,positive
974,https://www.nytimes.com/2021/05/17/us/politics/biden-coronavirus-vaccine.html,2021-05-17,article,Biden Dips Into U.S. Vaccine Supply to Send 20 Million Doses Abroad,"President Biden’s pledge to ship out doses that could have been used domestically was a step toward a global campaign, but activists say much more is needed.",1097,Joe Biden,67,157.0,10,A. L.,G. P.,positive,negative,0,
5583,https://www.nytimes.com/2017/08/15/climate/flooding-infrastructure-climate-change-trump-obama.html,2017-08-15,article,Trump Signs Order Rolling Back Environmental Rules on Infrastructure,The president said he was streamlining regulations in order to speed construction of infrastructure projects like roads and bridges.,921,Donald Trump,68,132.0,10,A. L.,G. P.,negative,negative,1,negative
2511,https://www.nytimes.com/video/us/politics/100000004905557/trump-selects-gorsuch-for-supreme-court.html,2017-02-01,multimedia,Trump Selects Gorsuch for Supreme Court,"Judge Neil M. Gorsuch, if confirmed, will take the seat vacated by the death of Justice Antonin Scalia.",0,Donald Trump,39,103.0,10,A. L.,G. P.,neutral,neutral,1,neutral
5214,https://www.nytimes.com/video/us/politics/100000005279318/trump-republican-health-bill,2017-07-18,multimedia,Trump on G.O.P.’s Failed Health Care Bill,The president spoke today about the collapse of the Republicans’ plan to repeal and replace the Affordable Care Act.,0,Donald Trump,41,116.0,10,A. L.,G. P.,negative,negative,1,negative
3780,https://www.nytimes.com/2017/04/06/opinion/what-do-donald-trump-bill-oreilly-and-roger-ailes-have-in-common.html,2017-04-07,article,"What Do Donald Trump, Bill O’Reilly and Roger Ailes Have in Common?",They’ve all been accused of sexual harassment.,688,Donald Trump,67,46.0,10,A. L.,G. P.,negative,negative,1,negative
6557,https://www.nytimes.com/2017/11/05/business/trump-asia-europe-banks.html,2017-11-06,article,Trade Talks on Trump’s Asia Trip and Bank Regulation in Europe,"American executives accompanying the president on his trip to Asia could sign deals worth billions in China, while European policymakers talk bank rules.",740,Donald Trump,62,153.0,10,A. L.,G. P.,neutral,positive,0,
4880,https://www.nytimes.com/2017/06/19/opinion/trumps-reversal-of-us-policy-on-cuba.html,2017-06-19,article,Trump’s Reversal of U.S. Policy on Cuba,"Readers are largely critical of the change, citing how the lifting of sanctions had helped the country.",560,Donald Trump,39,103.0,10,A. L.,G. P.,negative,positive,0,
3510,https://www.nytimes.com/2017/03/20/learning/questions-for-pentagon-grows-while-epa-and-state-dept-shrink-in-trumps-budget.html,2017-03-20,article,"Questions for: ‘Pentagon Grows, While E.P.A. and State Dept. Shrink in Trump’s Budget’",How does President Trump’s first proposed federal budget reflect promises he made while campaigning for the presidency?,345,Donald Trump,86,119.0,11,J. V.,F. T.,neutral,neutral,1,neutral
1866,https://www.nytimes.com/2021/10/28/us/politics/biden-tax-plan-increases.html,2021-10-28,article,How Biden’s $2 Trillion in Tax Increases Target Companies and the Rich,"The proposal to fund the president’s sprawling spending plan mostly turns up the dial on more conventional tax policies, while trying to curb maneuvers that allow tax avoidance.",1087,Joe Biden,70,177.0,11,J. V.,F. T.,positive,positive,1,positive
2742,https://www.nytimes.com/2017/02/09/us/politics/trump-law-enforcement-drug-cartels-order.html,2017-02-10,article,"Trump Signs Orders to Combat Crime, With Little New in Them","Mr. Trump has repeatedly invoked fear of crime, sometimes with inaccurate exaggerations. Crime rates peaked in the early 1990s and then significantly declined.",826,Donald Trump,59,159.0,11,J. V.,F. T.,neutral,negative,0,
608,https://www.nytimes.com/2021/03/31/us/politics/jill-biden-california.html,2021-04-01,article,"Jill Biden, in California, Lends Support to Farmworkers Seeking Vaccinations","The first lady was in Delano, Calif., to mark the birthday of César Chávez, the labor organizer who formed the country’s first successful farmworkers’ union.",722,Joe Biden,76,157.0,11,J. V.,F. T.,neutral,positive,0,
5330,https://www.nytimes.com/video/us/politics/100000005308487/trump-jeff-sessions-fired.html,2017-07-26,multimedia,Jeff Sessions Is Out: What Led to Trump’s First Post-Midterms Move,"After many months of expressing disappointment with Jeff Sessions through tweets, press conferences and interviews, President Trump finally pushed out his attorney general.",0,Donald Trump,66,172.0,11,J. V.,F. T.,neutral,negative,0,
3223,https://www.nytimes.com/2017/03/02/us/politics/trump-child-care-gop.html,2017-03-02,article,"President Trump, an Unlikely Champion of Affordable Child Care","In his address to Congress, the president promised to reduce the cost of day care. But his plan has skeptics on the right and left.",1304,Donald Trump,62,131.0,11,J. V.,F. T.,positive,neutral,0,
6869,https://www.nytimes.com/2017/12/06/opinion/trump-populist-agenda.html,2017-12-06,article,Trump’s Agenda? Not So Populist,A reader writes: “It was a scam to get elected. And it worked.”,70,Donald Trump,31,63.0,11,J. V.,F. T.,positive,negative,0,
2820,https://www.nytimes.com/2017/02/13/world/africa/muhammadu-buhari-trump-nigeria.html,2017-02-13,article,"Trump Speaks With Nigeria’s President, Who Hasn’t Been Seen in Weeks","Nigeria’s president, Muhammadu Buhari, was receiving medical treatment in London, but his aides have disclosed few details.",525,Donald Trump,68,123.0,11,J. V.,F. T.,neutral,neutral,1,neutral
3476,https://www.nytimes.com/2017/03/17/opinion/from-michael-bloomberg-fighting-climate-change-despite-trump-rollbacks.html,2017-03-17,article,From Michael Bloomberg: Fighting Climate Change Despite Trump Rollbacks,Former Mayor Bloomberg says proposed environmental rollbacks can be offset by leadership from local and state governments and businesses.,192,Donald Trump,71,137.0,11,J. V.,F. T.,positive,negative,0,
6702,https://www.nytimes.com/video/us/100000005560491/trump-criticizes-franken-sexual-misconduct.html,2017-11-18,multimedia,"Trump, Al Franken and the Sexual Misconduct Debate","By criticizing Senator Al Franken for inappropriate behavior, President Trump has reignited the debate around his own alleged misconduct.",0,Donald Trump,50,137.0,11,J. V.,F. T.,negative,negative,1,negative
1028,https://www.nytimes.com/2021/05/25/us/politics/chris-coons-biden.html,2021-05-25,article,"Coons, Biden’s Eyes and Ears in the Senate, Reaches for Bipartisanship","The Delaware Democrat, who once interned for President Biden, is now his main conduit to senators in both parties who hold the key to moving his agenda.",1398,Joe Biden,70,152.0,11,J. V.,F. T.,neutral,neutral,1,neutral
5114,https://www.nytimes.com/2017/07/11/opinion/donald-trump-vladimir-putin-g20-hacking.html,2017-07-11,article,When Trump Met Putin,WARNING! Your computer may be at risk.,7,Donald Trump,20,38.0,11,J. V.,F. T.,negative,negative,1,negative
2382,https://www.nytimes.com/2017/01/28/technology/farhads-and-mikes-week-in-tech-president-trumps-unsecured-phone-and-his-ceo-confidant.html,2017-01-28,article,Farhad’s and Mike’s Week in Tech: President Trump’s Unsecured Phone and His C.E.O. Confidant,"Social media tries to tamp down fake news sites, the president isn’t giving up his unsecured phone and Elon Musk is trying to be a voice of reason.",1187,Donald Trump,92,147.0,11,J. V.,F. T.,negative,negative,1,negative
2621,https://www.nytimes.com/2017/02/04/sports/football/donald-trump-ban-shahid-khan-jaguars.html,2017-02-04,article,Jaguars Owner Shahid Khan Opposes Trump’s Immigration Ban,"Mr. Khan, who is a Muslim, an immigrant and a Republican, said he hoped that the courts would provide a bulwark against the president’s actions.",582,Donald Trump,57,144.0,11,J. V.,F. T.,negative,negative,1,negative
5708,https://www.nytimes.com/2017/08/21/us/politics/speaker-paul-ryan.html,2017-08-22,article,Ryan Condemns Trump’s ‘Both Sides’ Remark but Tries to Move On,"Paul D. Ryan, the House speaker, was repeatedly asked during a town hall in Wisconsin about the president’s remarks and tweets.",751,Donald Trump,62,127.0,11,J. V.,F. T.,neutral,negative,0,
2054,https://www.nytimes.com/2021/12/06/us/politics/biden-supreme-court-commission.html,2021-12-07,article,Biden’s Supreme Court Commission Prepares to Vote on Final Report,A draft version of the document flagged deep disputes over court expansion while exploring how phasing in term limits might work.,566,Joe Biden,65,129.0,11,J. V.,F. T.,neutral,neutral,1,neutral
4871,https://www.nytimes.com/2017/06/17/opinion/sunday/trump-the-transparent.html,2017-06-17,article,Trump the Transparent,"What you see, or read, is probably what he is thinking.",420,Donald Trump,21,55.0,11,J. V.,F. T.,negative,positive,0,
3732,https://www.nytimes.com/2017/04/04/us/politics/president-trump-health-care.html,2017-04-05,article,"Ceding to One Side on Health Bill, Trump Risks Alienating Another","With the administration struggling to gather enough G.O.P. support in the House for a new bill to repeal the Affordable Care Act, party leaders say no action is imminent.",987,Donald Trump,65,170.0,11,J. V.,F. T.,negative,negative,1,negative
5058,https://www.nytimes.com/video/world/europe/100000005224839/trump-putin-meet-g20-summit.html,2017-07-07,multimedia,Trump and Putin Meet Face to Face,"President Trump spoke with President Vladimir V. Putin of Russia at the G-20 summit in Hamburg, Germany.",0,Donald Trump,33,104.0,11,J. V.,F. T.,negative,neutral,0,
2907,https://www.nytimes.com/2017/02/16/business/trump-ceo-invitations.html,2017-02-16,article,Risky Business for C.E.O.s: An Invitation From Trump,"A summons to the White House has long been much coveted. But for some top executives, it has become something to be ducked, lest it make them a target.",1642,Donald Trump,52,151.0,11,J. V.,F. T.,negative,neutral,0,
877,https://www.nytimes.com/2021/04/30/opinion/biden-amlo-mexico-migration.html,2021-04-30,article,Biden Should Not Ignore Mexico’s Turn to Authoritarianism,The administration is working at cross purposes with its own agenda and long-term interests in human rights and democracy.,1300,Joe Biden,57,122.0,11,J. V.,F. T.,positive,negative,0,
4892,https://www.nytimes.com/2017/06/21/opinion/keep-tweeting-mr-president.html,2017-06-21,article,"Keep Tweeting, Mr. President","“His tweets may provide the best insight that we will get into Mr. Trump’s thoughts,” a reader writes.",113,Donald Trump,28,102.0,11,J. V.,F. T.,negative,neutral,0,
2290,https://www.nytimes.com/video/us/politics/100000004893754/trump-orders-border-wall-with-mexico.html,2017-01-25,multimedia,Trump Orders Border Wall With Mexico,"President Trump addressed the Department of Homeland Security, discussing his most recent executive order calling for the construction of a border wall at the border between the United States and Mexico.",0,Donald Trump,36,203.0,11,J. V.,F. T.,negative,neutral,0,
1723,https://www.nytimes.com/2021/09/24/nyregion/rikers-island-crisis.html,2021-09-24,article,Members of Congress Urge Biden to Intervene at Rikers as de Blasio Plans Visit,"In a letter to President Biden on Friday, several Democrats said New York City “cannot be trusted” to manage the jail complex, which has descended into chaos.",996,Joe Biden,78,158.0,11,J. V.,F. T.,negative,negative,1,negative
3825,https://www.nytimes.com/2017/04/09/health/the-trump-resistance-found-early-success-can-it-also-find-momentum.html,2017-04-10,article,The Trump Resistance Found Early Success. Can It Also Find Momentum?,"Opposition groups, fresh off a health care victory, are now looking ahead to other issues, the midterms, and a long road ahead.",1350,Donald Trump,68,127.0,11,J. V.,F. T.,positive,positive,1,positive
104,https://www.nytimes.com/2021/01/26/world/middleeast/biden-palestinians-israel.html,2021-01-26,article,"Biden Will Restore U.S. Relations With Palestinians, Reversing Trump Cutoff","Despite the move, analysts believe the prospects for an Israeli-Palestinian agreement remain distant.",929,Joe Biden,75,101.0,11,J. V.,L. N.,positive,neutral,0,
5016,https://www.nytimes.com/2017/07/04/world/europe/charlie-gard-uk-infant.html,2017-07-04,article,"For Parents of U.K. Infant, Trump’s Tweet Is Latest Twist in an Agonizing Journey","The parents of Charlie Gard, whom a hospital wants to take off life support, have endured nearly a year of stress.",1292,Donald Trump,81,114.0,11,J. V.,L. N.,negative,negative,1,negative
1278,https://www.nytimes.com/2021/07/04/us/politics/biden-independence-day-coronavirus.html,2021-07-04,article,"Biden Celebrates Progress Against Virus, but Acknowledges Hurdles Ahead","The White House hosted an Independence Day event to signal the administration’s headway against the pandemic, but it was still far from a victory pronouncement.",981,Joe Biden,71,160.0,11,J. V.,L. N.,positive,neutral,0,
2879,https://www.nytimes.com/2017/02/15/upshot/trump-makes-it-easier-to-ignore-the-obamacare-mandate-on-your-taxes.html,2017-02-15,article,Now You Can Do Your Taxes Without Filling Out the Insurance Question,"Although the Obamacare individual mandate has not gone away, a change in policy at the I.R.S. may shift taxpayers’ perception about how urgent it is.",682,Donald Trump,68,149.0,11,J. V.,L. N.,negative,positive,0,
4842,https://www.nytimes.com/2017/06/15/arts/television/donald-trump-birthday-late-night.html,2017-06-15,article,Late Night Wishes President Trump a Happy Birthday,"“Seventy-one candles on that cake,” said Stephen Colbert. “Although Trump later said it was ‘over a million candles. Most candles ever.’”",523,Donald Trump,50,137.0,11,J. V.,L. N.,neutral,neutral,1,neutral
5206,https://www.nytimes.com/2017/07/18/books/review/devils-bargain-steve-bannon-donald-trump-joshua-green.html,2017-07-18,article,How Steve Bannon and Donald Trump Rode the Honey Badger Into the White House,Joshua Green’s “Devil’s Bargain” tells the story of the alt-right impresario who invigorated Trump’s campaign and influences his presidency.,1339,Donald Trump,76,140.0,11,J. V.,L. N.,neutral,positive,0,
5317,https://www.nytimes.com/2017/07/26/us/politics/coast-guard-trump-resort-potomac-security.html,2017-07-26,article,Coast Guard Shelves Plans to Shut Down Potomac Near a Trump Resort,"A public outcry led the Coast Guard to ease a security zone at Trump National Golf Club on the river for boats, kayaks and other watercraft.",382,Donald Trump,66,140.0,11,J. V.,L. N.,positive,neutral,0,
4740,https://www.nytimes.com/2017/06/08/us/politics/obstruction-of-justice-trump-comey.html,2017-06-08,article,"Trump, Comey and Obstruction of Justice: A Primer","As the fired F.B.I. director testifies about his dealings with the president, here’s what you need to know about a murky law.",891,Donald Trump,49,125.0,11,J. V.,L. N.,neutral,negative,0,
4651,https://www.nytimes.com/2017/06/02/learning/questions-for-trump-will-withdraw-us-from-paris-climate-agreement.html,2017-06-02,article,Questions for: ‘Trump Will Withdraw U.S. From Paris Climate Agreement’,Do you think Mr. Trump made the right choice? Why or why not?,290,Donald Trump,70,61.0,11,J. V.,L. N.,negative,neutral,0,
2213,https://www.nytimes.com/2017/01/23/arts/television/katie-rich-snl-suspended-barron-trump-tweet.html,2017-01-23,article,Katie Rich of ‘S.N.L.’ Is Suspended for Tweet Mocking Barron Trump,"The writer’s Twitter post on Friday drew widespread condemnation, and Ms. Rich subsequently apologized for it.",302,Donald Trump,66,110.0,11,J. V.,L. N.,positive,negative,0,
6944,https://www.nytimes.com/2017/12/13/opinion/trump-torture-guantanamo.html,2017-12-14,article,"No, Mr. Trump, Torture Doesn’t Work",The president’s support for torturing terrorism suspects goes against what many military officials have said.,624,Donald Trump,35,109.0,11,J. V.,L. N.,negative,negative,1,negative
6322,https://www.nytimes.com/2017/10/16/opinion/trump-health-care.html,2017-10-16,article,What Trump Supporters Hear About Health Care,There is a theme: A misconception about how insurance works.,567,Donald Trump,44,60.0,11,J. V.,L. N.,negative,negative,1,negative
1791,https://www.nytimes.com/2021/10/08/us/politics/democrats-biden.html,2021-10-08,article,‘Long Overdue’: Liberal Voters Hold Firm to Biden’s Stronger Safety Net,"In the deep-blue Seattle district represented by Pramila Jayapal, a leading progressive in Congress, voters see the Democrats’ left wing as ascendant and want it to play hardball against moderates.",1490,Joe Biden,71,197.0,11,J. V.,L. N.,positive,negative,0,
1647,https://www.nytimes.com/2021/09/13/climate/sustainable-jet-fuel-biden.html,2021-09-13,article,Biden Outlines a Plan for Cleaner Jet Fuel. But How Clean Would It Be?,"Some biofuels may contribute to greenhouse gas emissions in ways that can significantly reduce, and sometimes offset, their advantages over fossil fuels, studies have shown.",1150,Joe Biden,70,173.0,11,J. V.,L. N.,positive,negative,0,
1134,https://www.nytimes.com/video/world/europe/100000007812485/g7-biden-macron.html,2021-06-12,multimedia,"Macron Says U.S. Is ‘Definitely’ Back, as Biden Repairs Ties With Europe","While posing for photos with President Biden at the G7 meeting in England on Saturday, President Emmanuel Macron of France confidently told reporters that he agreed with Mr. Biden that the United States was back as a global ally.",0,Joe Biden,72,229.0,11,J. V.,L. N.,positive,positive,1,positive
2659,https://www.nytimes.com/interactive/2017/02/06/us/politics/06trump-supporters-callout.html,2017-02-06,multimedia,Trump Supporters: What Do You Think of the President’s Policies?,The New York Times would like to hear from President Trump’s supporters: What do you think about his policies so far?,0,Donald Trump,64,117.0,11,J. V.,L. N.,negative,neutral,0,
2763,https://www.nytimes.com/2017/02/10/us/politics/daniel-tarullo-federal-reserve.html,2017-02-10,article,"Fed’s Proponent for Regulation to Depart, Leaving 3 Vacancies","With Daniel K. Tarullo stepping down in April, President Trump will have an even greater opportunity to reshape the Federal Reserve’s board.",912,Donald Trump,61,140.0,11,J. V.,L. N.,negative,neutral,0,
1194,https://www.nytimes.com/video/us/politics/100000007823944/biden-coronavirus-vaccine.html,2021-06-18,multimedia,Biden Pleads With Americans: ‘Get Vaccinated Now’,"With the nation unlikely to reach President Biden’s goal of having 70 percent of adults partly vaccinated against the coronavirus by July 4, he trumpeted a different milestone: 300 million shots given in his first 150 days.",0,Joe Biden,49,223.0,11,J. V.,L. N.,positive,negative,0,
2922,https://www.nytimes.com/2017/02/16/us/politics/justice-department-leak-investigation-trump.html,2017-02-17,article,Trump Directs Justice Department to Investigate ‘Criminal Leaks’,"It is unusual for a president to direct the Justice Department to open a criminal investigation into his opponents, or to talk publicly about doing so.",849,Donald Trump,64,151.0,11,J. V.,L. N.,negative,negative,1,negative
6423,https://www.nytimes.com/2017/10/25/us/politics/alexander-murray-congressional-budget-office-deficit-savings.html,2017-10-25,article,"Siding With Trump, Judge Clears Way for Trial Over Health Subsidies",A federal judge in San Francisco rejected states’ claims that consumers would be drastically harmed by President Trump’s order to end cost-sharing payments.,1001,Donald Trump,67,156.0,11,J. V.,L. N.,negative,neutral,0,
6325,https://www.nytimes.com/2017/10/16/us/politics/trump-blames-democrats-and-some-republicans-for-stalled-agenda.html,2017-10-16,article,Trump Blames Democrats and ‘Some Republicans’ for Stalled Agenda,"Trump said that some Republicans “should be ashamed at themselves” for failing to support the president’s agenda, including repeal of the Affordable Care Act.",618,Donald Trump,64,158.0,11,J. V.,L. N.,positive,negative,0,
6140,https://www.nytimes.com/2017/09/29/opinion/trumps-deadly-narcissism.html,2017-09-29,article,Trump’s Deadly Narcissism,The president strokes his ego while Americans suffer and die.,846,Donald Trump,25,61.0,11,J. V.,L. N.,negative,negative,1,negative
2887,https://www.nytimes.com/2017/02/16/us/politics/campaign-over-president-trump-will-hold-a-what-else-campaign-rally.html,2017-02-16,article,"Campaign Over, President Trump Will Hold a (What Else?) Campaign Rally","The rally, to be held in Melbourne, Fla., is an indication that Mr. Trump, who has sometimes felt isolated in the White House, is eager to get outside of Washington.",941,Donald Trump,70,165.0,11,J. V.,L. N.,negative,neutral,0,
182,https://www.nytimes.com/2021/02/03/us/some-trump-loyalists-in-the-dept-of-homeland-security-could-actively-resist-bidens-immigration-policies.html,2021-02-03,article,Some Trump loyalists in the Dept. of Homeland Security could actively resist Biden’s immigration policies.,,341,Joe Biden,106,,11,J. V.,L. N.,negative,negative,1,negative
5990,https://www.nytimes.com/2017/09/18/us/politics/trump-4th-of-july-military-parade.html,2017-09-18,article,Trump Envisions a Parade Showing Off American Military Might,"At a meeting with President Emmanuel Macron of France at the United Nations, Mr. Trump said he got the idea after watching the Bastille Day parade.",753,Donald Trump,60,147.0,11,J. V.,L. N.,negative,negative,1,negative
498,https://www.nytimes.com/2021/03/18/us/biden-filibuster-senate.html,2021-03-18,article,"With Biden Endorsement, Push to Weaken Filibuster Gains Traction",Activists and lawmakers say momentum is on their side but warn of a prolonged fight as Republicans dig in and some Democrats remain unconvinced.,1294,Joe Biden,64,144.0,12,C. F.,B. Y.,negative,neutral,0,
1306,https://www.nytimes.com/2021/07/09/briefing/us-economy-biden-competition-order.html,2021-07-09,article,Biden’s New Push,The U.S. economy suffers from a lack of competition. President Biden wants to change that.,1576,Joe Biden,16,90.0,12,C. F.,B. Y.,neutral,negative,0,
3516,https://www.nytimes.com/2017/03/20/opinion/comeys-haunting-news-on-trump-and-russia.html,2017-03-21,article,Comey’s Haunting News on Trump and Russia,The F.B.I. chief’s disclosure of an inquiry into possible election collusion makes a special prosecutor and a select congressional committee crucial.,622,Donald Trump,41,149.0,12,C. F.,B. Y.,neutral,negative,0,
6734,https://www.nytimes.com/interactive/2017/11/24/business/economy/trump-trade.html,2017-11-24,multimedia,Trade Worries Led Wisconsin Mill Town to Trump. It’s Still Uneasy.,"Neenah, in a county that flipped from blue to red, has lost factory jobs and its sense of prosperity. But local industries are concerned about a trade war.",0,Donald Trump,66,155.0,12,C. F.,B. Y.,negative,negative,1,negative
5156,https://www.nytimes.com/2017/07/13/briefing/liu-xiaobo-donald-trump-jr-emmanuel-macron.html,2017-07-13,article,"Liu Xiaobo, Donald Trump Jr., Emmanuel Macron: Your Friday Briefing",Here’s what you need to know to start your day.,1282,Donald Trump,67,47.0,12,C. F.,B. Y.,neutral,neutral,1,neutral
359,https://www.nytimes.com/2021/03/02/us/politics/russia-navalny-biden.html,2021-03-02,article,"Biden administration accuses Russian intelligence of poisoning Navalny, and announces its first sanctions.",,505,Joe Biden,106,,12,C. F.,B. Y.,negative,neutral,0,
5383,https://www.nytimes.com/2017/07/30/us/politics/republicans-white-house-disarray-trump.html,2017-07-30,article,Republicans Worry That White House Disarray Is Undermining Trump,A recent sequence of disappointments and blunders has rattled the president’s volatile governing coalition and threatens the G.O.P.’s policy agenda.,1401,Donald Trump,64,148.0,12,C. F.,B. Y.,neutral,negative,0,
2337,https://www.nytimes.com/2017/01/26/us/trump-immigration-deportation.html,2017-01-27,article,Trump’s Immigration Order Expands the Definition of ‘Criminal’,Tucked into the president’s executive order on building a wall along the border with Mexico is language that widens officials’ authority to deport undocumented immigrants.,789,Donald Trump,62,171.0,12,C. F.,B. Y.,negative,negative,1,negative
6161,https://www.nytimes.com/2017/10/02/sports/golf/trump-presents-trophy-to-us-team-at-presidents-cup.html,2017-10-02,article,Trump Presents Trophy to U.S. Team at Presidents Cup,President Trump was the first sitting president in the competition’s 13-year history to award the Cup to the winning team.,558,Donald Trump,52,122.0,12,C. F.,B. Y.,positive,positive,1,positive
2504,https://www.nytimes.com/2017/01/31/business/media/trumps-first-days-in-white-house-keep-cable-news-ratings-strong.html,2017-01-31,article,Trump’s First Days in White House Keep Cable News Ratings Strong,"After an extraordinary election cycle, cable news networks expected to see a drop in viewership. Instead, ratings for Fox News and MSNBC are up.",363,Donald Trump,64,144.0,12,C. F.,B. Y.,neutral,neutral,1,neutral
1241,https://www.nytimes.com/2021/06/28/us/politics/biden-and-his-aides-spent-the-weekend-working-to-get-the-infrastructure-deal-back-on-track.html,2021-06-28,article,Biden and his aides spent the weekend working to get the infrastructure deal back on track.,,370,Joe Biden,91,,12,C. F.,B. Y.,positive,positive,1,positive
6592,https://www.nytimes.com/2017/11/08/briefing/donald-trump-north-korea-south-china-sea.html,2017-11-08,article,"Donald Trump, North Korea, South China Sea: Your Thursday Briefing",Here’s what you need to know to start your day.,1247,Donald Trump,66,47.0,12,C. F.,B. Y.,neutral,neutral,1,neutral
4532,https://www.nytimes.com/2017/05/24/us/sally-yates-trump-travel-ban-harvard-law.html,2017-05-24,article,Sally Yates Tells Harvard Students Why She Defied Trump,The acting attorney who was fired by President Trump told a graduating law class that she could not honestly defend his restrictions on Muslim travelers.,766,Donald Trump,55,153.0,12,C. F.,B. Y.,neutral,negative,0,
2782,https://www.nytimes.com/2017/02/11/opinion/sunday/trumps-gold-lining.html,2017-02-11,article,Trump’s Gold Lining,How Donald Trump is making America Great Again.,899,Donald Trump,19,47.0,12,C. F.,B. Y.,positive,positive,1,positive
1579,https://www.nytimes.com/2021/09/01/world/europe/afghanistan-biden-foreign-policy.html,2021-09-01,article,"With Afghan Retreat, Biden Bucks Foreign Policy Elite","The president, following one of his core beliefs, has put himself at odds with much of the establishment, on the right and left, in Washington and across Europe.",1251,Joe Biden,53,161.0,12,C. F.,B. Y.,neutral,negative,0,
1292,https://www.nytimes.com/video/us/politics/100000007854636/haiti-jovenel-moise-assassination-biden.html,2021-07-07,multimedia,Biden Responds to Assassination of Haiti’s President,President Biden said he was concerned for Haiti after President Jovenel Moïse was assassinated in an attack at his home in Port-au-Prince.,0,Joe Biden,52,138.0,12,C. F.,B. Y.,negative,negative,1,negative
2046,https://www.nytimes.com/2021/12/04/opinion/biden-trump-covid-test.html,2021-12-04,article,What Biden Isn’t Saying About Trump’s Positive Covid Test,The former president’s reckless behavior deserves more attention.,1020,Joe Biden,57,65.0,12,C. F.,B. Y.,negative,negative,1,negative
2559,https://www.nytimes.com/2017/02/02/world/middleeast/iran-trump-rouhani.html,2017-02-02,article,"Iran, Puzzled by Trump, Treads Carefully for Now","Tehran is moving cautiously, keen to avoid provoking a conflict. But one analyst says, “For this Trump, we need to talk and act tough.”",983,Donald Trump,48,135.0,12,C. F.,B. Y.,neutral,negative,0,
5294,https://www.nytimes.com/2017/07/24/opinion/thanks-comey-says-team-trump.html,2017-07-24,article,"‘Thanks, Comey,’ Says Team Trump","His campaign’s polling experts believe that the Comey memo in October had a decisive effect on the election, a new book reports.",508,Donald Trump,32,128.0,12,C. F.,B. Y.,neutral,positive,0,
3833,https://www.nytimes.com/2017/04/10/us/trump-manifesto-wisconsin-man.html,2017-04-10,article,Manhunt in Wisconsin for Man Who Mailed Manifesto to President Trump,"The suspect is also believed to have robbed a gun store, set his own car on fire and espoused revolution.",509,Donald Trump,68,105.0,12,C. F.,B. Y.,negative,negative,1,negative
4145,https://www.nytimes.com/2017/05/01/business/sorkin-trump-breaking-up-banks.html,2017-05-02,article,Will Trump ‘Do a Big Number’ on the Big Banks?,"Wall Street shuddered as President Trump, for the first time as resident of the White House, mused that he was considering breaking up the largest banks.",1120,Donald Trump,46,153.0,12,C. F.,B. Y.,negative,neutral,0,
6305,https://www.nytimes.com/2017/10/13/us/politics/trump-obama-executive-orders.html,2017-10-14,article,Trump Adopts Obama Approach While Seeking to Undo a Legacy,"Like his predecessor, President Trump has grown frustrated with Congress and as a result has turned to executive power to advance a stalled agenda.",1212,Donald Trump,58,147.0,12,C. F.,B. Y.,neutral,negative,0,
2931,https://www.nytimes.com/2017/02/17/business/economy/trump-labor-unions.html,2017-02-17,article,Trump’s Inroads in Union Ranks Have Labor Leaders Scrambling,"Many unions have interests aligned with the president’s and are adapting his themes to their objectives, even while denouncing much of his agenda.",1298,Donald Trump,60,146.0,12,C. F.,B. Y.,neutral,neutral,1,neutral
6189,https://www.nytimes.com/2017/10/05/opinion/trumps-scandals-a-list.html,2017-10-05,article,"Trump’s Scandals, a List",It just keeps growing.,1090,Donald Trump,24,22.0,12,C. F.,B. Y.,negative,neutral,0,
6459,https://www.nytimes.com/2017/10/28/us/politics/steven-mnuchin-fed-chairman-trump.html,2017-10-28,article,"Trump Unlikely to Name Top Two Fed Officials at Same Time, Mnuchin Says","The remarks by Steven Mnuchin, the Treasury secretary, seemed to eliminate one potential twist in a process the president has turned into a public display.",958,Donald Trump,71,155.0,12,C. F.,B. Y.,neutral,negative,0,
2071,https://www.nytimes.com/2021/12/09/us/politics/biden-democracy-summit.html,2021-12-09,article,Biden Rallies Global Democracies as U.S. Hits a ‘Rough Patch’,The president kicked off his summit as critics questioned the guest list and whether the United States could be an effective advocate for democracy amid problems at home.,1452,Joe Biden,61,170.0,12,C. F.,B. Y.,neutral,neutral,1,neutral
1234,https://www.nytimes.com/2021/06/25/us/politics/biden-afghanistan-withdrawal.html,2021-06-26,article,Biden Says Afghans Must ‘Decide Their Future’ as U.S. Troops Withdraw,"Mr. Biden told President Ashraf Ghani that the United States would still offer security assistance, as well as diplomatic and humanitarian aid.",1089,Joe Biden,69,143.0,12,C. F.,B. Y.,negative,positive,0,
